15047
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
257,0.25676423,0.38275474,0.87859088,0.12509626,4.3603663,2.3705068,3.1781793,10,1,0,5
258,-0.73288792,-0.62291509,-0.27231556,0.026390048,2.1786509,2.587343,0.76972562,3,1,0,3
259,-0.68399352,0.24749495,-0.49665684,0.47353056,0.46204871,1.6290309,1.1564125,11,1,0,7
260,-0.10506061,-0.20799312,0.16805808,0.95784009,0.92937708,0.47036648,5.0064335,37,1,1,255
261,0,0,0,1,2.6237638,1.0316948,1.1775912,12,1,0,9
262,0,0,0,1,5.3852892,1.1941985,5.470839,11,1,0,4
263,0.25676423,0.38275474,0.87859088,0.12509626,5.7765045,2.3387523,3.3680794,6,1,0,5
264,0,0,0,1,3.5061269,1.0794027,0.99228126,3,1,0,2
265,0,0,0,1,4.3444061,1.8063235,2.9732311,3,1,0,7
266,0.29071033,0.062451556,0.65998363,0.68993396,2.5899856,0.60381657,2.1667697,1,1,0,1
267,0,0,0,1,3.2042453,0.84707177,4.18048,7,1,0,2
268,0.25676423,0.38275474,0.87859088,0.12509626,4.8364902,1.8502181,3.3008113,37,1,0,126
269,0.0056222156,-0.67434579,0.55219382,0.49021235,0.7343452,1.4802202,3.8592637,68,1,0,240
270,-0.27869779,-0.88111758,-0.17629412,0.33893916,1.7440784,2.3575735,5.4983578,4,1,0,4
271,0,0,0,1,2.7577932,1.0562466,1.0277078,1,1,0,1
272,0.35062706,0.21917892,-0.88172996,0.22709811,5.0189834,0.85258013,3.901633,1,1,0,1
273,0.49466234,-0.26462659,0.82566977,0.059593767,1.1516216,1.1911802,2.1340737,14,1,0,19
274,0.49338064,0.56815201,0.41018158,0.51529592,3.3250074,1.703629,1.613569,33,1,0,201
